Plant_ID,Temperature_C,Humidity_%,Soil_Moisture_%,Soil_pH,Nutrient_Level,Light_Intensity_lux,Health_Score,Health_Status
Plant_360,22.518307169343032,61.83359919779156,51.12979217221006,6.010139387641597,56.80220360476691,19175.46409799062,65.00818798042302,0
Plant_361,26.55803954272352,59.84690150827005,29.559427377268925,5.923333798397128,53.07403569719688,19861.21634820097,88.98359568346986,1
Plant_362,29.59821673900773,65.79291499601088,24.709945712346983,5.656327826444645,41.75387749565239,20342.30447667956,91.24776719985812,1
Plant_363,24.67371955462943,61.19580368414153,22.164612206731636,5.603053751066055,52.76600765511181,20185.65005866141,74.87411203021492,1
Plant_364,26.205135166296824,50.26931059118444,61.69032562484888,5.822276248443855,61.95480650825479,17217.340007564817,86.83212404001068,1
Plant_365,27.07043197513334,71.96571501664491,35.561049094608165,6.145489521184754,44.0337094138827,19429.27746676035,93.9025532751199,1
Plant_366,23.796338584342493,58.4147042697303,68.00591564874749,7.476629568763284,70.97939339132431,15507.659994182755,97.87346414429824,1
Plant_367,25.67227744543125,59.72695460490068,36.96297805421553,6.237060162052398,44.74369066014616,24089.686925396752,77.53664718820151,1
Plant_368,25.037777202345385,50.66732040926805,19.3896306361058,6.588875053134016,50.32407013340136,19089.121781306,56.98528282330013,0
Plant_369,25.293028295646494,55.567177488084894,28.252133400770116,6.700240693253164,43.27514403993664,18533.341642868927,71.79121077590314,1
Plant_370,22.6809706484336,51.15197285973099,63.53717430010408,6.565532593107925,52.23270835920261,24766.820985332248,75.73195805064742,1
Plant_371,25.073530522776828,58.27053940076577,42.66152733094999,6.461278269637004,32.57778307364725,16273.260399352312,77.4106120342161,1
Plant_372,26.493994873736348,77.11708480142343,36.77569055264099,5.902353118200377,44.53958201183279,16623.238657904094,78.1214059899128,1
Plant_373,29.353430823385125,46.28098857068643,47.40027338779181,7.225463774139606,39.07878799651433,16711.339025394303,91.1889459793067,1
Plant_374,27.87781247825562,43.86438602123259,52.52674104251317,7.403598321818943,51.35338347892291,19796.385854901557,92.7442842668758,1
Plant_375,31.45954737253467,74.71170327493608,61.76098223853691,5.658670652938657,59.94447375508908,21294.894888912797,78.28326346075217,1
Plant_376,22.69795731133585,57.90676322848134,66.7274884483939,5.98798570455681,56.46006187114551,22219.026404353503,90.9848487605182,1
Plant_377,27.616961910162036,53.30927261340084,39.60347031316371,6.360094828811497,26.28340639141108,27715.985952484905,83.57661366631089,1
Plant_378,25.550026017215057,70.39904687396077,25.109284708769422,6.0177311025449045,70.4206965292788,13251.70263739771,80.64505972862571,1
Plant_379,31.56940879965302,53.94384460263136,38.79802258315086,6.752982776727933,52.95279940620868,21826.206767373253,89.06544157109964,1
Plant_380,22.575105143934547,78.26009713546937,48.90420759874329,6.135863898796694,42.23500859507,18328.608282283305,80.72252048237915,1
Plant_381,22.480834473457676,66.7792587133927,30.54361610684084,7.582528033903301,51.57127918990941,18240.75455333368,100.5781117709776,1
Plant_382,23.201822063667933,55.120885918542974,30.64273627657436,7.095274297171798,51.761898225026926,18140.68361523837,65.61588833205441,0
Plant_383,18.62831282707058,81.57308213265503,50.15681822324828,6.606287015316108,43.33151283048437,17273.69098757608,74.84829100907982,1
Plant_384,23.42273493495772,53.94285076996662,44.27021472644324,7.013493131659866,51.97916667342076,25053.57450381036,78.73481103046049,1
Plant_385,22.722602015338907,67.42095372009307,45.4919549311738,7.052950212178654,43.92527712379693,22526.891981041703,84.3945269045799,1
Plant_386,25.451181359428624,62.99292580406492,33.62256997949896,6.218026255970878,45.95638007309977,20069.587935672123,92.67960487103088,1
Plant_387,26.02526792733148,73.01741289398798,41.54398928691349,6.091891377729017,43.13720864244915,24053.047257461003,79.75601432763844,1
Plant_388,30.628512517647657,75.61511196726853,31.136502835975435,6.539071531484824,35.673287102603474,15462.413104103372,65.77770350493793,0
Plant_389,27.85127151455815,60.32004149065767,58.3529761668718,6.930818062248972,51.45836470215384,16007.88460600722,88.42513896455004,1
Plant_390,23.26928903301279,52.46582129653817,60.52874002085629,6.569530199326709,55.85299436516338,13466.096803415938,87.54958766141965,1
Plant_391,22.304755985954927,64.59972142939117,17.30718206642859,5.711501758904501,55.14883596076372,17901.756379630137,60.58141340620594,0
Plant_392,26.47575751451952,53.22284630247894,31.05733709711385,6.098587778024579,58.19925252635234,20485.09558011426,79.96195866329201,1
Plant_393,21.039300378938076,80.13387247526623,22.552061173648813,6.463013568202811,53.243402100148685,20308.575733797003,64.09858169319702,0
Plant_394,30.49437629756306,61.36535331082737,35.249640983896526,6.4621671978370845,44.67274501783096,20448.02573317964,73.35348902497938,1
Plant_395,28.538320362163866,56.34678448687891,43.748430453144586,7.486271088394904,58.39663864431189,15766.829506801754,70.971910730372,1
Plant_396,23.592473043685885,61.84680305864909,23.25532170452205,5.807006028800501,36.42482460158065,22409.464227842065,88.09264698241986,1
Plant_397,19.860596412727368,46.52873710470303,31.172102803120303,6.752794620917937,40.9932861748752,20718.882554716994,81.16830174172183,1
Plant_398,29.06161712249624,50.28385961489349,29.94063941877752,7.244556554164145,40.35799928576756,22199.162844397997,67.14408999243972,0
Plant_399,24.656380464242147,72.00413907944426,48.10900994098416,7.635724872711398,60.8005605913931,14321.713467229843,88.80065962957342,1
Plant_400,28.713448935920383,53.43105721028604,46.04016505554375,6.297801288408019,59.42788514140076,20934.47257639337,65.66194176071585,0
Plant_401,20.216717023616894,49.5308901731806,34.1739366999412,6.7457147263601,54.87305237044995,16436.70428024742,83.30113790470944,1
Plant_402,23.201874931138683,65.36652752527286,47.65231308209097,6.784880178599323,60.71929865211797,18808.030242345914,71.85989330708445,1
Plant_403,25.01573109915455,71.85704154662997,36.79979873119102,6.597740865776645,41.20717217588012,21603.09469590915,76.3432291746948,1
Plant_404,25.140941781294227,67.18953310665067,40.9251733451092,6.450577399380347,53.48595119860981,20273.28081876774,85.04270748038384,1
Plant_405,23.649803585562267,69.96047685805816,70.10178135447805,6.717987694750023,48.74825571616836,17445.380060662043,85.21449399059529,1
Plant_406,26.868549797042498,52.43204911430539,65.10691577685522,5.233876957390157,58.46882103884914,20018.81946855325,93.3696907355596,1
Plant_407,21.797138711852217,45.78189333258156,25.506281446086035,6.841034745031315,48.847757674478025,15405.39405426907,79.17746300328547,1
Plant_408,24.57286154493612,75.01333651955487,57.44598626818762,6.563088951830983,46.15057111589919,23450.802187694888,83.06450862963341,1
Plant_409,25.360886895135696,56.77320161157864,57.170948317373885,6.388762551610867,55.4090851856099,19384.147941511248,75.62262677595675,1
Plant_410,26.543316502176246,57.49166983544953,27.776050668710724,7.523431097859779,58.76169167191233,23355.64983276598,81.81989882622797,1
Plant_411,27.13484463426667,73.28194141849058,57.28166465632291,6.162532990604724,43.31654805153198,18420.404938711872,84.39486048008511,1
Plant_412,21.626073724486396,65.5623000940066,68.06897877618829,6.298462005467485,49.38924328647624,18429.27203478025,79.01690152545623,1
Plant_413,20.397657487793133,64.55887772081607,28.16182790633379,7.495776651102367,39.41559366358347,17707.43964008646,61.96249515907503,0
Plant_414,28.83303046569553,81.65002344901083,31.237457684786044,6.083969347575072,25.019389825070604,22628.521795079225,83.31470896330896,1
Plant_415,25.996942035938776,53.564817696198574,60.26492200265254,6.224942358531731,52.00459631413729,17871.706528014573,83.64561477355457,1
Plant_416,22.75454039033034,69.27840128081237,49.07242966238472,6.426487288284575,56.08905356254632,21933.78629724553,73.19826523652048,1
Plant_417,29.653455926567567,60.570131248970846,53.27214412859285,6.920367241064775,52.620668090867255,18852.64280699213,67.15612963927485,0
Plant_418,25.347023902878576,62.68592278863257,50.10883824600745,6.603901253676657,30.50438282245633,14072.11010032514,94.75879150503964,1
Plant_419,28.53789155219148,75.28468426412532,50.86043881392216,5.853687326423868,46.491505699235255,18289.0577966406,84.91445510894403,1
Plant_420,25.202555444230327,65.07835756289624,25.102918075333758,6.233915718436405,27.816522399489187,16462.675356911455,77.7091896907829,1
Plant_421,31.18224377464596,65.38296079049633,60.70976559932173,6.196322783393894,63.69701107654185,20101.70817104701,68.62967116852512,0
Plant_422,30.26602252732961,70.72507337309803,62.5438498864166,6.461389477388477,39.139454178819136,16428.77679297653,71.78185171578654,1
Plant_423,24.253107554562774,56.350472704571146,41.55913883897959,6.712921829314914,62.55403609459896,22777.92530214385,93.02590396786232,1
Plant_424,27.914712852863065,51.607903326609936,44.34784575279206,6.709102877943986,59.45869643684146,19726.77241894092,81.37661940868045,1
Plant_425,26.936127848755444,49.55190805978967,22.03338746166417,5.611994122975799,40.994096474639385,19467.212015723784,74.49412932999293,1
Plant_426,29.10589467259705,40.33643410623998,52.71382134026752,7.031970493780428,38.67215048732256,21967.676413362748,85.09689231224657,1
Plant_427,22.105229618259685,80.56207129940321,53.58086162571216,6.626284422998312,53.50370216386338,22891.720802227588,71.85601812553676,1
Plant_428,27.05815437999532,48.96791634278317,44.067134745010335,7.192266023796953,41.55675962816929,19939.703744691044,95.0084303028038,1
Plant_429,28.17527346054876,57.78746376414228,61.86530039805754,6.722099163645336,51.02484642158208,17686.39910135213,93.52800534896726,1
Plant_430,19.723781540730656,57.23186700111079,39.98884153530089,7.050661478867881,45.17172409193082,14678.091151663612,75.33425928797223,1
Plant_431,21.450224462002677,63.07406697809101,53.469088888404,6.733272655725063,32.18841585534366,17941.85072889446,73.7132975296914,1
Plant_432,18.882303466719694,68.15737212539297,29.705034919618264,7.173112878101374,27.69531980875541,18148.363260056118,53.8186680130772,0
Plant_433,24.191779496666328,68.60473488359746,44.64671773688643,6.761125318008889,52.26684248494597,20321.17235897689,65.18419228448631,0
Plant_434,27.152626767387886,54.16922561431062,42.38468613145746,6.451042376778548,44.38442253669375,18964.55935658592,66.60530225042244,0
Plant_435,29.507071156288085,58.32878286213589,48.37961883061412,7.636217360223441,44.46910183085868,22063.798916154283,81.35190340987386,1
Plant_436,25.222284341259325,62.825799504882994,39.45709606749962,6.944518561139946,56.95863839093785,18161.05018618793,76.7376629555864,1
Plant_437,29.885846636713875,57.51308873816453,43.027911064924986,6.786872210502207,61.73442276632445,19828.876499441176,66.54664512584759,0
Plant_438,20.859695625355325,76.07345576019992,57.3907075716226,5.861847791730832,47.27455278638191,23551.962329590668,77.18835957535443,1
Plant_439,19.88985268193453,64.90974951638252,38.44853644142674,5.855846191268231,46.594012930901386,21025.475641864898,85.05337147647349,1
Plant_440,24.833356903310143,67.34877786049817,20.90134348891981,6.646357741070927,55.00143033113884,19819.887374934307,85.27839349915587,1
Plant_441,26.152196346817924,66.62881268667412,71.24375856308131,6.572760598884121,36.43064430300424,18194.16667419447,61.00329719141119,0
Plant_442,24.90191575571772,71.73473857485325,65.72181118035729,6.192938717495842,52.23153054747697,18100.30580985507,78.71736519516169,1
Plant_443,18.79767369988037,61.81021558703707,25.61605957341572,6.57049134980603,55.51885971822154,17448.160241144156,66.1665922302839,0
Plant_444,24.732639881461637,47.03168052044153,55.34561707867792,7.294313464021798,56.80230208417629,18376.9794026513,89.01728697140274,1
Plant_445,21.08659149848544,63.996879517526416,37.455378441729856,6.84770123727515,30.63247297497535,22266.997516232943,87.84146416353498,1
Plant_446,27.009017646490115,53.48643106208171,48.95230822996589,5.929495745123631,42.38644730191059,19334.335186123197,71.01972773675541,1
Plant_447,26.099794738290544,54.713833182502434,49.4133619352024,6.444245586428528,41.217367471765336,15950.680791856306,72.339547975996,1
Plant_448,22.18036064101793,65.86364018755093,41.48388299525517,6.097516759573719,50.99886954409213,25304.50787917935,75.38732949501693,1
Plant_449,23.45839924798992,72.38283071433636,33.24351501620406,6.30615004179572,54.80744579767984,20959.89557343549,57.47206605268661,0
Plant_450,21.822359434333144,60.21271576736061,34.64188421525611,6.293192167185179,64.96710407445981,15779.16979846049,83.35968173440577,1
Plant_451,24.811962708180484,63.08833012598964,31.257121267781365,6.2611772086979975,45.05034519631927,18674.45321827753,77.2715545365987,1
Plant_452,27.865426961503715,77.02214944635239,32.522666876543326,5.872432314013302,45.024275016907865,20332.65914848525,89.70175082567859,1
Plant_453,22.04282186099337,62.407531794885685,43.99232564925967,6.4361726592409045,61.49672018878747,25113.77627989213,69.01590782037448,0
Plant_454,26.51213954655353,86.01683114180395,34.26360016333872,6.219696181576345,52.96576938530305,16675.66262522339,73.80877051750068,1
Plant_455,23.40922714488268,65.65509645631545,55.2307809856893,5.035275654998866,62.67651511187974,22928.12215806784,64.93474741960884,0
Plant_456,22.62138150321297,42.39237240844182,67.30869233003891,7.526486012250832,52.88728003009836,24198.459280917028,69.95709436505747,0
Plant_457,24.67890892013633,67.53341621104532,36.29920137944936,7.0443848271083365,38.42883381286729,18114.03708477629,68.1801800393178,0
Plant_458,21.89427303274188,63.81158384882778,48.591067508030655,6.311849637537502,36.668716452221936,19167.4591434193,89.95973678846445,1
Plant_459,23.339052083958453,72.89752754082745,52.49527665454401,6.509409524870299,34.48487750941071,16891.072257878688,73.01738151248608,1
Plant_460,21.406366322233453,66.73181351269959,52.08003406378912,5.914172826341219,56.620518347584735,19389.616576759086,81.24175684744614,1
Plant_461,30.89417539874917,58.615440160162265,46.139329018741314,7.347861438905433,61.88596823087008,19890.23007697121,76.19236596138195,1
Plant_462,25.105790655915182,47.75701763710634,56.14023627539584,7.448644347386556,68.4936214138638,21978.949994247112,67.30534733987187,0
Plant_463,22.900823476022243,57.90976742713975,52.23373429020986,6.578346864123263,58.431053323232405,23270.55041306134,78.31699576828358,1
Plant_464,25.641939732202665,51.494795457907,26.43506366509053,7.011765322092672,61.628385775349855,17755.71180613506,85.99103331863594,1
Plant_465,24.66301585092751,54.19476550195277,58.0373409658391,6.587643389466962,44.19983667346315,14098.024807322015,67.92240607456648,0
Plant_466,24.33709120140033,65.88578404420609,58.30936255900113,5.831637280562035,38.43584183256144,19936.265662171278,88.09112790731379,1
Plant_467,26.84250010013028,76.69904504351406,33.55070843732128,6.294088315518171,58.50079332417553,20880.612589905923,71.50279078522304,1
Plant_468,27.27252313014192,63.94671529822981,45.56906753171403,6.565963983385979,54.17680752239401,20748.253063055126,75.1701607392716,1
Plant_469,23.40849655716842,48.04116937964815,55.24993489216604,6.2727261406282775,51.07444374340893,19019.980257472867,85.30683123010047,1
Plant_470,23.27254527806596,64.4460266822014,41.86029270630958,6.390673361282482,53.8737148063299,20374.256298991804,73.36563842780512,1
Plant_471,24.17484490854507,71.96631486645651,61.09467071649018,6.454300221245442,53.23185482458206,24546.334425056742,80.37574859335865,1
Plant_472,18.094236505793248,53.90217095680618,80.45808741929042,6.4595607510672695,62.83816859853562,21145.202506887526,76.85309171211908,1
Plant_473,20.454426813404343,58.65982833327082,33.210209510475266,6.526129245248741,62.94985584816956,18879.894724990747,81.29368006703818,1
Plant_474,29.10062280233357,60.14688194729197,24.284330952693377,5.9696974668017,55.44220352340347,18499.406548712013,56.19260894476503,0
Plant_475,29.93490314050385,52.1510168691776,49.55727893407314,6.141491925436032,58.45802872562928,19490.442926966807,61.70318184791917,0
Plant_476,24.252891881330864,66.4828043384386,55.82343757689216,5.857707867150015,55.14062552424776,24910.21988549192,86.15967006046839,1
Plant_477,26.7296708891673,58.79051851392219,41.53700439232846,6.9889077748431,45.38830267965381,19450.097871421407,90.3718140564905,1
Plant_478,25.93375046363061,64.19532443907028,66.79890994981551,5.4471765290798375,57.5656467491314,19940.61696643788,70.89513296468479,1
Plant_479,34.23664242536572,51.125078221979,24.920913004151267,7.076795171658462,36.05504931140739,18553.05928719109,77.55971647828866,1
Plant_480,28.35872473430373,55.62541699676589,55.393779345474165,7.193174698631422,60.53891552295883,23296.950072325893,82.94719252902301,1
Plant_481,24.6162472255577,67.22381357827771,35.9120876886166,6.34890970650869,38.05477060233965,25879.511764234023,86.93217601658704,1
Plant_482,22.133378678198724,56.27166847908233,70.79066859310944,5.19843145608635,52.85803286794733,21351.83914829417,59.72322728329152,0
Plant_483,20.18066103922728,77.26963851233405,74.88773029752177,6.319344719016355,41.54846041573841,20248.31871135628,71.13959753021624,1
Plant_484,25.61039090760167,56.003638143853976,33.500151183249784,6.46790791935559,55.533889830744265,20110.348499522705,76.67420620150125,1
Plant_485,22.73094776414709,62.24684725751886,36.7566429613713,5.994700890035543,49.66074774072092,12847.079633642765,87.0314019723605,1
Plant_486,20.73323887120698,69.3259083187309,57.89381830469703,6.242390803095879,34.05244041836667,22235.452592854454,104.98430483721496,1
Plant_487,23.060281347272426,45.81634267066968,39.19304025315728,7.265097599431676,54.20699631018479,20402.49924798753,77.71994273190282,1
Plant_488,21.75535598915681,42.39191188019224,44.31883173101642,6.83246358115087,44.220792231672895,21285.026151982176,65.93022537896012,0
Plant_489,30.06142490521769,44.74343685429905,45.38082630813615,6.03771794281095,58.81146720813369,17865.613417748886,84.02268077201298,1
Plant_490,27.64491927084835,72.62584103427182,16.204902657035156,5.701200415202284,50.01325688734407,18846.629363068725,93.2099578954071,1
Plant_491,24.976082076050147,54.481418541075534,44.79243380858644,6.3364913411951145,53.95420985388038,18766.92519049048,81.08014120979502,1
Plant_492,29.43983241667008,85.58199285668252,34.6540833890374,6.393271610324781,40.42431044984788,23064.86895221912,70.93351454845707,1
Plant_493,25.232104922942856,54.35752401342612,37.60315766400342,6.748099593681658,44.10667768572638,18863.72049019072,89.5799394148002,1
Plant_494,22.41614739601521,61.84551303197037,66.65448005203221,6.23234164371617,45.41361363898916,26247.980966329396,86.63545618498435,1
Plant_495,29.56937223180897,75.42109952567876,26.152396585811157,6.755749787680931,58.56702480242556,21292.587257045117,69.73919155804376,0
Plant_496,26.616730131053977,80.06092888159122,57.19807780121966,7.467577020030115,66.77377087805489,16172.952020012806,83.81425617534342,1
Plant_497,21.888261537020632,80.61503576636397,40.81555604502287,6.907750511222131,41.94828248257124,19614.361120244128,89.97265567658873,1
Plant_498,24.428983965749172,72.08366230593143,40.80359747256249,6.475955746334614,60.7684814465768,18044.974633530757,91.81890042558894,1
Plant_499,22.373145239845726,70.24062525811462,56.85557844077567,6.408424764473352,28.30322582274298,13416.852590539927,79.33551024690544,1
Plant_500,20.85160080710699,65.92526949201184,50.10076941853336,6.321663432910064,38.05810598907711,24798.412820341367,76.41920553820681,1
Plant_501,27.778532642594925,67.78361076166638,53.55919495829296,7.090320456226072,40.41221543813225,22109.427626660014,92.27273822081264,1
Plant_502,30.72824992141039,54.488142836714665,59.52276990799292,6.186343277024348,36.474913105592776,21599.621953697937,67.89839497019115,0
Plant_503,20.804297278542577,51.81801116577693,40.03037425225016,6.522611354499992,34.1641161021242,20496.21098089911,84.38579290921005,1
Plant_504,26.688907710071717,59.96625542589048,35.81644898238375,6.525598950940543,54.12998912137797,15853.947293922687,66.29973372635571,0
Plant_505,23.04807229263452,58.29815377475072,28.722742101633028,6.249107903594234,47.85932302272138,18549.14858133369,90.65376272259604,1
Plant_506,23.53862384870591,55.46771950672725,32.61884205031567,5.81376722605795,53.794053976051096,22525.34232435204,77.41954484388839,1
Plant_507,23.222818227283398,66.96387447456715,89.23641637963088,6.661487251808834,56.90472686121513,16846.339910652492,92.68583235647468,1
Plant_508,22.40802769096055,69.5530520857051,63.6701937110518,6.469498014072308,52.65616993172534,12404.69205124756,84.91412756355527,1
Plant_509,25.14556488383448,60.88406886291848,24.73388450687968,6.750120234718285,56.57763176150374,19318.681976657223,67.76779769938071,0
Plant_510,22.507149650766888,74.77530081055262,25.163130648846447,6.233199846780416,49.30467713757731,19574.727337917386,94.24627732077244,1
Plant_511,25.81137047733952,48.58310885866495,52.22799092577737,7.110410649406524,38.13006611694256,20406.69024924413,95.51245266427728,1
Plant_512,24.849285671652588,58.06340540720282,53.2089719606695,6.061613109394077,60.57814180820796,22185.555930543607,88.82286492599215,1
Plant_513,24.28315585940077,52.831776793971954,53.23325752976047,7.356020142008946,44.10887867218873,21912.817436693625,72.3841213496378,1
Plant_514,22.277309013875207,41.3346338292694,41.175663096694535,5.626181745085869,40.64403701237574,20776.309415731765,76.93986045642592,1
Plant_515,23.269686008295,59.17319314157301,43.118186099956496,6.717385032278446,48.22082124195602,23586.59416426013,81.45427217405759,1
Plant_516,27.26617367747727,58.78252491616716,49.91819286239036,6.737715341263312,40.87189080703487,15443.090657560057,72.96289600668567,1
Plant_517,26.502751562873144,75.13449743242131,46.28839509439996,6.102221466029559,45.82569618010568,21513.74544343217,96.92346572463204,1
Plant_518,22.067334265604348,66.30811684554777,11.710494408786971,6.712196968930506,53.440539215634665,21879.615090010822,81.44326471726036,1
Plant_519,25.29799691628768,49.758131756707954,41.553005541372094,7.139759334880079,53.48341739246127,16281.31314175928,52.966519528926426,0
Plant_520,27.25416137011537,78.54092566334188,32.2289034860953,5.391590580322967,41.021699335743705,15491.388173952831,83.3935581275622,1
Plant_521,19.991784156635884,72.21033695525352,47.62817128362768,6.751372403745408,45.12294627051256,17762.173620573194,76.51842603182686,1
Plant_522,26.630080577139804,65.82097703468615,89.77888503905115,5.253364589834961,60.74333004770244,18015.375672454124,79.25073443881553,1
Plant_523,23.01212872316246,57.73515901150168,50.51222498211457,6.017167598238396,54.96400117733941,22260.258390507293,76.31380634214301,1
Plant_524,26.71179600577948,50.4056076327652,40.297054707414034,7.314583182450472,70.75065039348542,18156.38364892672,88.07046416606687,1
Plant_525,22.710222530372448,56.27793223928947,58.827022529658784,6.209108983303973,61.80128173741528,17430.95444515639,91.1968777855338,1
Plant_526,19.585353698006443,70.88748619704185,52.24031830813819,5.913060017795514,61.44293068559939,18165.098789916323,82.83053162258653,1
Plant_527,20.117372686350517,78.84586305934609,51.30141735677762,6.401031135507659,36.12131449544198,23355.89700246264,76.60688812861841,1
Plant_528,25.144254839984143,75.43243528272188,54.10275889823507,7.533953169081776,57.63860351633423,20039.130123130857,79.5866279519083,1
Plant_529,25.779167505164445,55.11150578213726,75.84815347244312,5.584158876396987,49.46893198303089,19462.246923929262,80.19599616577628,1
Plant_530,22.287050124686772,48.80382566710989,28.036673470111264,5.974345044180327,44.49018196461751,19669.983503896845,71.97569960135164,1
Plant_531,26.915777376332123,61.40886246911204,52.104481152171815,7.248715841589814,51.680153405325285,23876.181002979567,85.78928648571235,1
Plant_532,20.01543981319312,42.31560634437149,31.104283050276923,7.428851171768867,59.45211534611484,17752.484820190275,84.60042323860466,1
Plant_533,24.80176060405805,63.23167714184781,53.33268969513372,6.448284387854858,55.008315910042114,23946.52487282031,95.40441239776672,1
Plant_534,21.36695140071263,58.52397413701331,31.219702327708585,5.880473648736679,41.2152619865794,20631.48889676451,92.55349780288476,1
Plant_535,23.044491676593523,55.33963498131758,38.73949779592373,7.54792175090458,57.424589135926205,19518.74185407396,73.1432508240987,1
Plant_536,25.14219601394924,44.05296932733204,40.57365128643141,7.297221195874599,43.62412457924036,27502.701493802844,88.20298374508965,1
Plant_537,22.418759904148143,65.13600106569717,59.63725079017064,6.839473493881116,52.16683118964286,16833.08153060421,70.49046616905528,1
Plant_538,23.846333367310525,54.672991603380886,58.77681665913621,6.09379882553129,46.96649932522866,18938.942721298983,86.9593210094085,1
Plant_539,28.01887842764332,48.30083164289712,26.314239353304234,6.475485329580982,47.811337482643744,16302.706282508,74.83385801239892,1
Plant_540,23.269324391430555,31.277377867183507,45.82401166499773,6.419819959477585,57.662429750405096,22857.385911608508,69.76746776624415,0
Plant_541,27.507076336195425,59.72485094949364,34.35630217876241,6.665425652307789,39.598062801841024,25067.566800955035,82.80045342697404,1
Plant_542,21.610879436027147,77.72251596669744,26.122426339869985,7.225500719065668,69.45195074276933,25009.76834421392,53.2543287184586,0
Plant_543,26.589412533745847,76.6125921454787,41.74474424363444,6.9397085205687015,31.78913930705504,23671.84625943801,62.49024425594772,0
Plant_544,29.3247058619737,55.429037434137285,40.3727581731627,5.96131196150762,44.02332316745143,19407.1385966121,78.22508116225717,1
Plant_545,17.585066499618133,53.97787939638219,81.40074729518284,7.188248225009769,53.70211889941741,18904.27706753046,80.82441766634842,1
Plant_546,22.60931423358857,64.68774256075024,51.49439738041044,6.656566070006578,55.8431416643531,14986.490682517804,76.30681229841811,1
Plant_547,26.73121638154162,50.016145608117085,24.33573748868644,6.8435328979294585,48.99524279428295,26107.62060554538,64.20563701282401,0
Plant_548,24.39086384187102,63.01791899819466,36.52838993743587,7.233270429639301,49.42609296998457,21406.9342344454,71.82108157861495,1
Plant_549,26.113437620113928,67.6608027838469,60.32074943144097,5.944209875243224,54.10550085327617,18524.12928539155,83.91209327237394,1
Plant_550,23.18804443985254,72.26933223884308,76.32664159304888,6.482087210646768,47.6893052254232,23984.1706669609,85.81781770628362,1
Plant_551,25.259769362418695,58.99845923520047,21.210250316430624,6.234272724320393,63.93181257934906,17081.706449719997,79.8377688240406,1
Plant_552,24.53296829382376,57.96326249823034,16.801134222914325,5.716070287317272,58.39349114231602,21219.866102668024,91.56833781036988,1
Plant_553,28.50334618497942,51.22017413243439,73.06447763057673,6.67335498880246,58.728243510056345,19482.112597127496,83.97397023459234,1
Plant_554,25.76326252990364,51.7311964596014,50.84421266056356,7.755778275792212,40.33843276629583,21916.0314196409,72.52544346041788,1
Plant_555,26.012807986225607,57.73521108098473,31.975609021854503,5.579961127747124,49.206115755942974,19809.27938244164,77.19497946588383,1
Plant_556,23.7643691016326,63.67365506816178,53.01943629183653,6.483859694475265,46.99534051279296,15647.216326666326,65.97133842792145,0
Plant_557,23.53718132778252,69.13584626233249,5.463783914746834,6.820271467537387,39.94398624310534,20226.729118010117,78.91861009608583,1
Plant_558,23.702325436541138,51.96821049319655,45.05063259895741,6.5615391008280906,53.60164183945767,23146.592425626088,91.1210061922134,1
Plant_559,26.18335642713489,74.92688568959522,49.91731759264628,6.44343597374213,44.62354242220184,19912.350782438043,86.85290084710968,1
Plant_560,23.73704655753921,57.28876398957431,58.86405209306744,5.850391818277088,56.55403829850237,22325.345364767258,94.0200932591912,1
Plant_561,25.86932457068924,59.78632705651564,29.791560715611936,6.616393371470082,39.29808437105668,16863.41154297784,76.97114756201007,1
Plant_562,31.22620239593632,52.52788320852176,46.28530742105038,6.121618011492036,67.1904061284182,19921.217620190444,93.46099794514258,1
Plant_563,27.61337411029508,35.75759739727059,31.11863060910619,5.405039147510723,41.03667341407938,18126.46863473427,78.0669577355203,1
Plant_564,24.021929403496475,68.8404539636105,48.83075633511476,7.097296110256865,52.19302337200436,22240.94252031413,94.71585082569894,1
Plant_565,28.603641766491837,67.36843897092433,31.56980516455464,6.9791929099210215,57.918593103880674,20094.474686785987,79.78143252557877,1
Plant_566,23.775773880935347,57.18672442881787,38.87848741259669,6.52583048842554,44.29359569799888,22070.22102900984,87.07231373804277,1
Plant_567,18.88562639446644,60.66990717224872,30.06276907814657,6.614537344102851,58.52468643432951,23263.1312784736,94.75112364309857,1
Plant_568,21.97574106724779,65.159392177041,54.76704362735485,7.037159006357781,37.70816402199584,22074.855725364167,78.06572371418794,1
Plant_569,19.387624236922434,44.374541431134574,57.87676674984998,6.6121698283890415,64.5211769918256,20819.355302880933,82.18388987544174,1
Plant_570,23.945459547876077,54.70947322653705,41.4806914506388,6.952008777380657,50.14149264965759,17005.363224465786,92.88863425206304,1
Plant_571,25.05525513756865,67.94264679621827,45.57356992440042,6.351258899563075,44.0358859203112,19991.641667999294,78.66996836069936,1
Plant_572,30.02931193682585,47.45710576830751,23.27112878049684,7.155991869286973,47.00818227572566,18400.7287939525,66.7910771749384,0
Plant_573,25.98078212129249,62.935579321666296,40.50485027989819,6.660392862966342,58.0891926939272,18967.80812988732,101.4300705458491,1
Plant_574,24.34269841357341,46.43418195376595,44.24693074437383,6.597025971802937,44.155447081495616,18876.39754774925,75.30235535662864,1
Plant_575,27.488216743550467,64.66429982433526,84.31189636544963,5.864969455643984,42.50642310577223,17060.22327565327,81.58756050937542,1
Plant_576,18.366594072976344,59.643585177025166,28.320494613387545,6.643477927150855,47.78463402416262,14127.984232598032,91.56006669451128,1
